Timestamp,In The Lead,Vote Margin,Votes Remaining (est.),Change,State,Leader Batch Breakdown,Trailer Batch Breakdown,Trailer Batch Trend,Trailer Hurdle,Type,index,Batch Votes Winner,Batch Votes Loser,Accum. Votes Winner,Accum. Votes Loser
2020-12-01 02:04:18 UTC,Biden,381881,3143,0,Oregon,,,52.2,6324.6,removed-zero-batch,,,,,
2020-11-24 13:22:21 UTC,Biden,379519,Unknown,0,Oregon,,,51.9,,removed-zero-batch,,,,,
2020-11-28 05:00:22 UTC,Biden,81660,1249,0,Pennsylvania,,,50.1,3360.6,removed-zero-batch,,,,,
2020-11-24 13:22:21 UTC,Biden,81020,1671,0,Pennsylvania,,,51.8,2505.2,removed-zero-batch,,,,,
2020-11-16 15:52:53 UTC,Biden,68312,62159,0,Pennsylvania,,,35.6,105.6,removed-zero-batch,,,,,
2020-11-14 16:39:04 UTC,Biden,63005,76623,0,Pennsylvania,,,35.8,91.6,removed-zero-batch,,,,,
2020-11-14 02:08:43 UTC,Biden,63005,76623,0,Pennsylvania,,,35.8,91.6,removed-zero-batch,,,,,
2020-11-11 22:51:34 UTC,Biden,50213,131566,0,Pennsylvania,,,41.9,69.3,removed-zero-batch,,,,,
2020-11-06 04:59:00 UTC,Trump,23953,297420,0,Pennsylvania,,,81.0,54.1,removed-zero-batch,,,,,
2020-11-05 23:25:57 UTC,Trump,78314,399772,0,Pennsylvania,,,66.5,59.9,removed-zero-batch,,,,,
2020-11-05 02:19:13 UTC,Trump,192380,638267,0,Pennsylvania,,,71.7,65.3,removed-zero-batch,,,,,
2020-11-04 22:21:41 UTC,Trump,303293,894364,0,Pennsylvania,,,75.1,67.2,removed-zero-batch,,,,,
2020-11-04 22:20:14 UTC,Trump,303293,896670,0,Pennsylvania,,,75.1,67.1,removed-zero-batch,,,,,
2020-11-04 22:07:35 UTC,Trump,308167,905982,0,Pennsylvania,,,74.0,67.2,removed-zero-batch,,,,,
2020-11-12 15:36:23 UTC,Trump,293562,873,0,South Carolina,,,48.8,17112.4,removed-zero-batch,,,,,
2020-11-12 15:28:44 UTC,Trump,293562,873,0,South Carolina,,,48.8,17112.4,removed-zero-batch,,,,,
2020-11-11 03:23:42 UTC,Trump,293572,378,0,South Carolina,,,48.8,39457.5,removed-zero-batch,,,,,
2020-11-09 14:36:14 UTC,Trump,293689,Unknown,0,South Carolina,,,48.8,,removed-zero-batch,,,,,
2020-11-05 17:06:03 UTC,Trump,295638,47548,0,South Carolina,,,68.7,365.5,removed-zero-batch,,,,,
2020-11-04 17:16:47 UTC,Trump,309274,117822,0,South Carolina,,,74.0,183.2,removed-zero-batch,,,,,
2020-11-04 21:56:26 UTC,Trump,116941,41125,0,South Dakota,,,47.4,196.0,removed-zero-batch,,,,,
2020-11-24 13:30:24 UTC,Trump,630723,Unknown,0,Texas,,,55.3,,removed-zero-batch,,,,,
2020-11-16 20:04:13 UTC,Trump,638323,47017,0,Texas,,,67.3,739.1,removed-zero-batch,,,,,
2020-11-11 22:51:34 UTC,Trump,647076,66132,0,Texas,,,50.2,546.6,removed-zero-batch,,,,,
2020-11-11 03:23:42 UTC,Trump,647076,66132,0,Texas,,,50.2,546.6,removed-zero-batch,,,,,
2020-11-06 04:13:59 UTC,Trump,654728,55588,0,Texas,,,58.1,647.8,removed-zero-batch,,,,,
2020-11-05 17:24:14 UTC,Trump,655126,63397,0,Texas,,,61.0,574.5,removed-zero-batch,,,,,
2020-11-04 13:35:13 UTC,Trump,672747,138944,0,Texas,,,,295.8,removed-zero-batch,,,,,
2020-11-22 15:33:41 UTC,Biden,451138,13230,0,Virginia,,,25.1,1787.9,removed-zero-batch,,,,,
2020-11-22 15:10:05 UTC,Biden,451138,13230,0,Virginia,,,25.1,1787.9,removed-zero-batch,,,,,
2020-11-22 14:48:16 UTC,Biden,451138,13631,0,Virginia,,,25.1,1736.8,removed-zero-batch,,,,,
2020-11-22 14:34:01 UTC,Biden,451138,15819,0,Virginia,,,25.1,1503.5,removed-zero-batch,,,,,
2020-11-22 14:24:07 UTC,Biden,451138,16395,0,Virginia,,,25.1,1452.4,removed-zero-batch,,,,,
2020-11-17 20:31:58 UTC,Biden,450625,30753,0,Virginia,,,25.4,796.8,removed-zero-batch,,,,,
2020-11-16 15:52:53 UTC,Biden,450625,31150,0,Virginia,,,25.4,787.3,removed-zero-batch,,,,,
2020-11-14 16:39:04 UTC,Biden,450609,31156,0,Virginia,,,25.4,787.1,removed-zero-batch,,,,,
2020-11-12 17:34:03 UTC,Biden,450647,31142,0,Virginia,,,25.4,787.5,removed-zero-batch,,,,,
2020-11-11 22:51:34 UTC,Biden,439809,24806,0,Virginia,,,31.0,953.6,removed-zero-batch,,,,,
2020-11-11 03:23:42 UTC,Biden,436613,31705,0,Virginia,,,30.8,751.9,removed-zero-batch,,,,,
2020-11-09 17:24:48 UTC,Biden,433819,40602,0,Virginia,,,38.0,594.6,removed-zero-batch,,,,,
2020-11-07 00:50:26 UTC,Biden,425973,74168,0,Virginia,,,32.6,342.7,removed-zero-batch,,,,,
2020-11-06 04:01:39 UTC,Biden,411714,87732,0,Virginia,,,37.5,289.2,removed-zero-batch,,,,,
2020-12-06 14:16:59 UTC,Trump,309398,Unknown,0,West Virginia,,,35.6,,removed-zero-batch,,,,,
2020-11-24 15:40:17 UTC,Trump,309204,448,0,West Virginia,,,35.7,35146.2,removed-zero-batch,,,,,
2020-11-23 20:33:25 UTC,Trump,309204,448,0,West Virginia,,,35.7,35146.2,removed-zero-batch,,,,,
2020-11-17 18:01:02 UTC,Trump,309169,750,0,West Virginia,,,35.5,21011.7,removed-zero-batch,,,,,
2020-11-13 16:28:30 UTC,Trump,308473,4399,0,West Virginia,,,34.8,3615.8,removed-zero-batch,,,,,
2020-11-12 20:15:45 UTC,Trump,308473,4399,0,West Virginia,,,34.8,3615.8,removed-zero-batch,,,,,
2020-11-12 17:34:03 UTC,Trump,308473,4399,0,West Virginia,,,34.8,3615.8,removed-zero-batch,,,,,
2020-11-11 22:51:34 UTC,Trump,308473,4399,0,West Virginia,,,34.8,3615.8,removed-zero-batch,,,,,
2020-11-10 21:44:40 UTC,Trump,307807,6992,0,West Virginia,,,34.6,2288.6,removed-zero-batch,,,,,
2020-11-10 21:13:21 UTC,Trump,307807,6992,0,West Virginia,,,34.6,2288.6,removed-zero-batch,,,,,
2020-11-10 19:29:47 UTC,Trump,307807,6992,0,West Virginia,,,34.6,2288.6,removed-zero-batch,,,,,
2020-11-10 16:21:39 UTC,Trump,307807,6992,0,West Virginia,,,34.6,2288.6,removed-zero-batch,,,,,
2020-11-10 13:17:25 UTC,Trump,307807,6992,0,West Virginia,,,34.6,2288.6,removed-zero-batch,,,,,
2020-11-09 23:16:41 UTC,Trump,307807,6992,0,West Virginia,,,34.6,2288.6,removed-zero-batch,,,,,
2020-11-04 17:33:32 UTC,Biden,20697,592,0,Wisconsin,,,,1828.6,removed-zero-batch,,,,,
2021-01-05 15:21:52+00:00,Trump,591546,4,Unknown,Alabama,9.1,109.1,58.5,7499241.2,removed-unknown-batch,,,,,
2020-11-06 18:40:11+00:00,Trump,596046,26070,Unknown,Alabama,5.9,105.9,49.1,1209.4,removed-unknown-batch,,,,,
2020-11-25 01:59:12+00:00,Trump,36355,34858,Unknown,Alaska,6.8,106.8,48.2,104.5,removed-unknown-batch,,,,,
2020-11-09 21:52:34+00:00,Biden,711793,535553,Unknown,Illinois,38.3,138.3,21.6,117.7,removed-unknown-batch,,,,,
2020-11-11 14:59:03+00:00,Trump,138793,3227,Unknown,Iowa,114.3,14.3,39.1,2244.8,removed-unknown-batch,,,,,
2020-11-25 14:47:14+00:00,Biden,233039,90020,Unknown,Minnesota,37.0,137.0,52.7,182.5,removed-unknown-batch,,,,,
2020-11-25 14:10:14+00:00,Biden,232802,94785,Unknown,Minnesota,300.0,400.0,52.7,175.7,removed-unknown-batch,,,,,
2020-12-06 14:16:59+00:00,Trump,217366,12735,Unknown,Mississippi,52.4,152.4,69.3,915.9,removed-unknown-batch,,,,,
2020-11-17 02:21:52+00:00,Trump,236423,67085,Unknown,Mississippi,736.4,836.4,54.3,228.8,removed-unknown-batch,,,,,
2020-12-09 14:21:38+00:00,Trump,465722,1422,Unknown,Missouri,13.3,113.3,59.6,16724.3,removed-unknown-batch,,,,,
2020-11-09 20:27:00+00:00,Trump,470723,157615,Unknown,Ohio,46.4,146.4,34.0,201.6,removed-unknown-batch,,,,,
2020-11-09 21:44:56+00:00,Trump,647601,68196,Unknown,Texas,123.2,23.2,66.1,532.0,removed-unknown-batch,,,,,
2020-11-17 20:55:57+00:00,Biden,450833,18042,Unknown,Virginia,14.3,114.3,25.3,1323.5,removed-unknown-batch,,,,,
2020-11-17 20:48:37+00:00,Biden,450788,19687,Unknown,Virginia,3.7,103.7,24.9,1217.0,removed-unknown-batch,,,,,
2020-11-17 20:40:39+00:00,Biden,450584,22881,Unknown,Virginia,105.4,5.4,25.4,1053.6,removed-unknown-batch,,,,,
2020-11-16 19:15:12+00:00,Biden,20527,261,Unknown,Wisconsin,105.9,5.9,70.2,4051.1,removed-unknown-batch,,,,,
2020-12-04 21:12:00+00:00,Trump,591520,Unknown,22.0,Alabama,9.1,109.1,58.5,,removed-margin-batch-conflict,0.0,,,,
2020-11-04 20:28:27+00:00,Trump,595034,28763,54.0,Alabama,1870.4,1970.4,53.5,1099.0,removed-margin-batch-conflict,7.0,,,,
2020-12-01 17:33:19+00:00,Trump,36494,34178,1.0,Alaska,300.0,200.0,48.8,105.8,removed-margin-batch-conflict,12.0,,,,
2020-12-01 14:22:19+00:00,Trump,36489,34232,96.0,Alaska,283.3,183.3,48.8,105.7,removed-margin-batch-conflict,13.0,,,,
2020-11-30 21:15:17+00:00,Biden,10457,Unknown,0.0,Arizona,,,53.7,,removed-margin-batch-conflict,27.0,,,,
2020-11-23 19:19:23+00:00,Biden,10457,18,0.0,Arizona,,,53.7,29563.3,removed-margin-batch-conflict,28.0,,,,
2020-11-14 16:39:04+00:00,Biden,10016,891,0.0,Arizona,,,54.6,621.1,removed-margin-batch-conflict,32.0,,,,
2020-11-13 21:47:22+00:00,Biden,10986,4417,2.0,Arizona,0.0,100.0,53.1,176.4,removed-margin-batch-conflict,36.0,,,,
2020-11-12 21:31:23+00:00,Biden,11536,18868,1.0,Arizona,0.0,100.0,55.1,81.1,removed-margin-batch-conflict,41.0,,,,
2020-11-11 22:51:34+00:00,Biden,12813,37105,0.0,Arizona,,,57.7,67.5,removed-margin-batch-conflict,45.0,,,,
2020-11-11 03:23:42+00:00,Biden,12813,37105,0.0,Arizona,,,57.7,67.5,removed-margin-batch-conflict,46.0,,,,
2020-11-07 02:12:08+00:00,Biden,29861,150413,0.0,Arizona,,,55.0,60.1,removed-margin-batch-conflict,75.0,,,,
2020-11-05 07:45:16+00:00,Biden,68390,475186,0.0,Arizona,,,58.8,57.3,removed-margin-batch-conflict,103.0,,,,
2020-11-04 19:44:32+00:00,Biden,93518,619124,0.0,Arizona,,,64.8,57.7,removed-margin-batch-conflict,108.0,,,,
2020-11-04 15:52:05+00:00,Biden,93509,619400,0.0,Arizona,,,64.9,57.7,removed-margin-batch-conflict,110.0,,,,
2020-11-20 19:25:31+00:00,Trump,336212,1456,1.0,Arkansas,0.0,100.0,44.1,11931.9,removed-margin-batch-conflict,117.0,,,,
2020-11-19 23:15:02+00:00,Trump,336213,1457,1.0,Arkansas,100.0,0.0,44.1,11923.8,removed-margin-batch-conflict,118.0,,,,
2020-11-19 17:57:22+00:00,Trump,336212,1456,2.0,Arkansas,0.0,100.0,44.1,11931.9,removed-margin-batch-conflict,119.0,,,,
2020-11-16 19:15:12+00:00,Trump,337970,7085,3.0,Arkansas,100.0,0.0,36.3,2504.6,removed-margin-batch-conflict,140.0,,,,
2020-11-12 20:07:44+00:00,Trump,339004,9667,7.0,Arkansas,0.0,100.0,32.2,1854.5,removed-margin-batch-conflict,168.0,,,,
2020-11-12 16:47:02+00:00,Trump,339002,9696,1.0,Arkansas,100.0,0.0,32.2,1849.1,removed-margin-batch-conflict,170.0,,,,
2020-11-09 20:19:13+00:00,Trump,338977,9789,1.0,Arkansas,0.0,100.0,32.1,1831.8,removed-margin-batch-conflict,174.0,,,,
2020-11-06 18:51:26+00:00,Trump,340262,2257,3000.0,Arkansas,100.0,0.0,36.8,7807.4,removed-margin-batch-conflict,182.0,,,,
2020-11-05 16:37:47+00:00,Trump,342163,5608,1.0,Arkansas,100.0,0.0,27.8,3189.5,removed-margin-batch-conflict,185.0,,,,
2020-11-24 16:52:23+00:00,Biden,439715,851,1.0,Colorado,0.0,100.0,42.5,26602.6,removed-margin-batch-conflict,291.0,,,,
2020-11-23 22:13:22+00:00,Biden,439716,852,1.0,Colorado,100.0,0.0,42.5,26571.5,removed-margin-batch-conflict,292.0,,,,
2020-11-23 21:05:15+00:00,Biden,439715,853,1.0,Colorado,100.0,0.0,42.5,26540.3,removed-margin-batch-conflict,293.0,,,,
2020-11-23 16:44:22+00:00,Biden,439714,854,1.0,Colorado,0.0,100.0,42.5,26509.2,removed-margin-batch-conflict,294.0,,,,
2020-11-20 02:34:36+00:00,Biden,364820,Unknown,594.0,Connecticut,0.0,100.0,38.5,,removed-margin-batch-conflict,358.0,,,,
2020-11-13 20:33:38+00:00,Biden,364989,2428,10.0,Connecticut,0.0,100.0,39.4,7684.7,removed-margin-batch-conflict,360.0,,,,
2020-11-13 19:13:58+00:00,Biden,364999,2438,5.0,Connecticut,120.0,20.0,39.4,7653.6,removed-margin-batch-conflict,361.0,,,,
2020-11-10 02:18:36+00:00,Biden,365006,2494,28.0,Connecticut,100.0,0.0,39.4,7483.0,removed-margin-batch-conflict,363.0,,,,
2020-11-09 15:49:10+00:00,Biden,360212,37590,2.0,Connecticut,0.0,100.0,28.5,536.7,removed-margin-batch-conflict,371.0,,,,
2020-11-08 18:37:04+00:00,Biden,360173,37760,2.0,Connecticut,100.0,0.0,28.5,534.4,removed-margin-batch-conflict,374.0,,,,
2020-11-06 20:42:56+00:00,Biden,330007,94594,1.0,Connecticut,0.0,100.0,31.8,227.2,removed-margin-batch-conflict,384.0,,,,
2020-11-06 20:17:51+00:00,Biden,330008,94595,136.0,Connecticut,384.6,284.6,31.8,227.2,removed-margin-batch-conflict,385.0,,,,
2020-11-06 19:11:02+00:00,Biden,329098,94749,1.0,Connecticut,100.0,0.0,33.2,226.4,removed-margin-batch-conflict,386.0,,,,
2020-11-06 16:03:11+00:00,Biden,328127,97036,2.0,Connecticut,100.0,0.0,32.4,221.7,removed-margin-batch-conflict,390.0,,,,
2020-11-05 22:15:13+00:00,Biden,323925,104920,4.0,Connecticut,0.0,100.0,30.5,206.8,removed-margin-batch-conflict,397.0,,,,
2020-11-04 23:49:45+00:00,Biden,305877,146135,8.0,Connecticut,100.0,0.0,42.4,156.3,removed-margin-batch-conflict,425.0,,,,
2020-11-04 20:32:34+00:00,Biden,304161,150920,2.0,Connecticut,100.0,0.0,44.2,152.4,removed-margin-batch-conflict,436.0,,,,
2020-11-04 19:52:29+00:00,Biden,303189,152769,5.0,Connecticut,100.0,0.0,45.4,150.8,removed-margin-batch-conflict,441.0,,,,
2020-11-04 18:56:14+00:00,Biden,302873,153685,9.0,Connecticut,0.0,100.0,45.7,150.1,removed-margin-batch-conflict,446.0,,,,
2020-11-04 18:15:15+00:00,Biden,302371,169428,2.0,Connecticut,100.0,0.0,44.8,140.6,removed-margin-batch-conflict,448.0,,,,
2020-11-04 15:58:54+00:00,Biden,293641,232031,3.0,Connecticut,0.0,100.0,56.9,114.3,removed-margin-batch-conflict,457.0,,,,
2020-11-11 22:51:34+00:00,Biden,95665,Unknown,0.0,Delaware,,,47.2,,removed-margin-batch-conflict,462.0,,,,
2020-11-06 03:34:58+00:00,Biden,95556,1626,1.0,Delaware,100.0,0.0,71.8,3030.6,removed-margin-batch-conflict,465.0,,,,
2020-11-10 14:07:20+00:00,Trump,372707,Unknown,360.0,Florida,100.0,0.0,54.3,,removed-margin-batch-conflict,485.0,,,,
2020-11-09 22:05:23+00:00,Trump,373067,Unknown,2.0,Florida,100.0,0.0,53.6,,removed-margin-batch-conflict,486.0,,,,
2020-11-09 17:17:21+00:00,Trump,373065,Unknown,2.0,Florida,100.0,0.0,53.6,,removed-margin-batch-conflict,487.0,,,,
2020-12-07 20:17:22+00:00,Biden,11779,Unknown,1.0,Georgia,7400.0,7500.0,36.0,,removed-margin-batch-conflict,495.0,,,,
2020-11-20 21:42:52+00:00,Biden,12748,Unknown,32.0,Georgia,278.1,178.1,35.8,,removed-margin-batch-conflict,500.0,,,,
2020-11-20 21:26:13+00:00,Biden,12462,Unknown,43.0,Georgia,167.4,67.4,36.0,,removed-margin-batch-conflict,502.0,,,,
2020-11-20 01:55:08+00:00,Biden,12284,Unknown,16.0,Georgia,362.5,462.5,36.3,,removed-margin-batch-conflict,505.0,,,,
2020-11-19 18:55:42+00:00,Biden,13558,Unknown,1.0,Georgia,0.0,100.0,32.4,,removed-margin-batch-conflict,508.0,,,,
2020-11-13 18:22:52+00:00,Biden,14152,2819,2.0,Georgia,100.0,0.0,29.3,304.2,removed-margin-batch-conflict,515.0,,,,
2020-11-11 15:25:02+00:00,Biden,14112,3283,1.0,Georgia,100.0,0.0,29.1,267.6,removed-margin-batch-conflict,522.0,,,,
2020-11-11 13:46:23+00:00,Biden,14111,3284,10.0,Georgia,100.0,0.0,29.1,267.6,removed-margin-batch-conflict,523.0,,,,
2020-11-10 17:13:34+00:00,Biden,12293,6611,1.0,Georgia,100.0,0.0,29.3,144.1,removed-margin-batch-conflict,534.0,,,,
2020-11-09 22:48:00+00:00,Biden,11419,8495,1.0,Georgia,100.0,0.0,28.4,118.1,removed-margin-batch-conflict,542.0,,,,
2020-11-09 20:19:13+00:00,Biden,10622,10456,1.0,Georgia,100.0,0.0,29.2,101.4,removed-margin-batch-conflict,549.0,,,,
2020-11-09 19:37:52+00:00,Biden,10621,10457,25.0,Georgia,0.0,100.0,29.2,101.4,removed-margin-batch-conflict,550.0,,,,
2020-11-08 13:13:11+00:00,Biden,10196,12171,1.0,Georgia,100.0,0.0,27.9,92.4,removed-margin-batch-conflict,564.0,,,,
2020-11-06 23:07:08+00:00,Biden,4182,25670,3.0,Georgia,0.0,100.0,31.3,58.2,removed-margin-batch-conflict,588.0,,,,
2020-11-06 19:22:14+00:00,Biden,1553,34429,1.0,Georgia,0.0,100.0,30.7,52.3,removed-margin-batch-conflict,609.0,,,,
2020-11-06 18:51:26+00:00,Biden,1561,34450,1.0,Georgia,0.0,100.0,30.6,52.3,removed-margin-batch-conflict,611.0,,,,
2020-11-06 18:40:11+00:00,Biden,1562,34451,1.0,Georgia,100.0,0.0,30.6,52.3,removed-margin-batch-conflict,612.0,,,,
2020-11-06 18:08:50+00:00,Biden,1561,34465,1.0,Georgia,100.0,0.0,30.6,52.3,removed-margin-batch-conflict,614.0,,,,
2020-11-06 17:21:32+00:00,Biden,1578,34537,1.0,Georgia,100.0,0.0,30.5,52.3,removed-margin-batch-conflict,617.0,,,,
2020-11-06 16:41:57+00:00,Biden,1585,34556,2.0,Georgia,0.0,100.0,30.5,52.3,removed-margin-batch-conflict,620.0,,,,
2020-11-05 21:37:23+00:00,Trump,12771,70321,6.0,Georgia,100.0,0.0,69.8,59.2,removed-margin-batch-conflict,645.0,,,,
2020-11-05 21:05:33+00:00,Trump,12765,70335,3.0,Georgia,0.0,100.0,69.8,59.2,removed-margin-batch-conflict,647.0,,,,
2020-11-05 19:21:26+00:00,Trump,13220,74584,1.0,Georgia,100.0,0.0,73.0,59.0,removed-margin-batch-conflict,653.0,,,,
2020-11-05 17:52:38+00:00,Trump,13540,75570,1.0,Georgia,100.0,0.0,73.4,59.1,removed-margin-batch-conflict,656.0,,,,
2020-11-05 14:10:28+00:00,Trump,18590,87988,2.0,Georgia,100.0,0.0,77.2,60.7,removed-margin-batch-conflict,664.0,,,,
2020-11-04 20:37:49+00:00,Trump,78423,227440,1.0,Georgia,0.0,100.0,76.1,67.5,removed-margin-batch-conflict,696.0,,,,
2021-01-05 15:21:52+00:00,Trump,267097,140,1.0,Idaho,100.0,0.0,13.2,98489.5,removed-margin-batch-conflict,716.0,,,,
2020-12-18 21:16:36+00:00,Trump,267098,47,1.0,Idaho,100.0,0.0,13.2,293275.2,removed-margin-batch-conflict,717.0,,,,
2020-11-20 23:42:58+00:00,Trump,267097,48,0.0,Idaho,50.0,50.0,13.2,287165.2,removed-margin-batch-conflict,718.0,,,,
2020-12-04 17:26:45+00:00,Biden,1024920,15246,1527.0,Illinois,113.9,13.9,26.5,3476.5,removed-margin-batch-conflict,727.0,,,,
2020-11-16 15:11:31+00:00,Biden,984295,94405,1785.0,Illinois,181.1,81.1,16.4,581.4,removed-margin-batch-conflict,744.0,,,,
2020-11-06 19:46:07+00:00,Biden,646790,660183,1000.0,Illinois,0.0,100.0,33.3,99.9,removed-margin-batch-conflict,758.0,,,,
2020-11-06 14:58:41+00:00,Biden,649364,670317,7.0,Illinois,100.0,0.0,18.7,99.4,removed-margin-batch-conflict,761.0,,,,
2020-11-05 19:12:36+00:00,Biden,623131,885160,1000.0,Illinois,100.0,0.0,68.5,85.9,removed-margin-batch-conflict,770.0,,,,
2020-11-05 16:55:14+00:00,Biden,632815,947713,6899.0,Illinois,115.3,15.3,39.4,84.0,removed-margin-batch-conflict,778.0,,,,
2021-01-05 22:23:05+00:00,Trump,487359,1466,2.0,Indiana,100.0,0.0,64.3,17012.4,removed-margin-batch-conflict,787.0,,,,
2020-11-26 14:48:15+00:00,Trump,487683,Unknown,5.0,Indiana,160.0,60.0,64.4,,removed-margin-batch-conflict,791.0,,,,
2020-11-16 16:33:11+00:00,Trump,487606,49,1.0,Indiana,0.0,100.0,65.0,507793.3,removed-margin-batch-conflict,797.0,,,,
2020-11-14 18:15:46+00:00,Trump,487604,67,1.0,Indiana,0.0,100.0,65.0,371383.1,removed-margin-batch-conflict,799.0,,,,
2020-11-11 14:44:44+00:00,Trump,487464,2642,1.0,Indiana,0.0,100.0,67.5,9464.1,removed-margin-batch-conflict,807.0,,,,
2020-11-05 18:34:38+00:00,Trump,492109,132613,4500.0,Indiana,100.0,0.0,29.9,239.3,removed-margin-batch-conflict,822.0,,,,
2020-11-11 14:44:44+00:00,Trump,138802,3220,5.0,Iowa,0.0,100.0,38.9,2249.7,removed-margin-batch-conflict,840.0,,,,
2020-11-10 14:57:59+00:00,Trump,138520,3974,3.0,Iowa,100.0,0.0,42.2,1828.7,removed-margin-batch-conflict,859.0,,,,
2020-11-09 16:41:11+00:00,Trump,138410,4298,1.0,Iowa,100.0,0.0,48.2,1693.3,removed-margin-batch-conflict,879.0,,,,
2020-11-09 13:31:26+00:00,Trump,138402,4427,1.0,Iowa,0.0,100.0,49.0,1645.4,removed-margin-batch-conflict,881.0,,,,
2020-11-06 21:30:56+00:00,Trump,138705,4093,1.0,Iowa,100.0,0.0,51.1,1779.3,removed-margin-batch-conflict,886.0,,,,
2020-11-06 20:08:18+00:00,Trump,138704,4094,1.0,Iowa,100.0,0.0,51.2,1778.9,removed-margin-batch-conflict,887.0,,,,
2020-11-06 17:56:16+00:00,Trump,138699,4103,2.0,Iowa,100.0,0.0,52.2,1775.0,removed-margin-batch-conflict,889.0,,,,
2020-11-06 16:03:11+00:00,Trump,138677,4162,2.0,Iowa,100.0,0.0,59.0,1750.3,removed-margin-batch-conflict,894.0,,,,
2020-11-05 22:21:28+00:00,Trump,138702,4247,1.0,Iowa,100.0,0.0,56.4,1716.6,removed-margin-batch-conflict,899.0,,,,
2020-11-04 21:50:52+00:00,Trump,138716,4302,16.0,Iowa,50.0,50.0,50.0,1695.4,removed-margin-batch-conflict,902.0,,,,
2020-11-04 23:28:04+00:00,Trump,206483,28495,1.0,Kansas,100.0,0.0,26.0,421.4,removed-margin-batch-conflict,935.0,,,,
2020-11-04 22:19:33+00:00,Trump,207248,33052,1.0,Kansas,100.0,0.0,18.2,371.4,removed-margin-batch-conflict,940.0,,,,
2020-11-04 21:52:58+00:00,Trump,207277,33597,6.0,Kansas,100.0,0.0,17.4,366.2,removed-margin-batch-conflict,945.0,,,,
2020-11-20 18:47:21+00:00,Trump,554172,1211,2.0,Kentucky,0.0,100.0,60.6,23341.1,removed-margin-batch-conflict,964.0,,,,
2020-11-06 21:14:54+00:00,Trump,564002,Unknown,1.0,Kentucky,100.0,0.0,70.1,,removed-margin-batch-conflict,991.0,,,,
2020-11-06 19:37:31+00:00,Trump,570583,6989,6.0,Kentucky,0.0,100.0,69.9,4205.2,removed-margin-batch-conflict,1003.0,,,,
2020-11-06 17:16:09+00:00,Trump,574326,16640,1.0,Kentucky,100.0,0.0,62.5,1806.7,removed-margin-batch-conflict,1010.0,,,,
2020-11-06 15:45:44+00:00,Trump,574355,16770,1.0,Kentucky,0.0,100.0,100.0,1793.2,removed-margin-batch-conflict,1013.0,,,,
2020-11-28 05:00:22+00:00,Trump,399742,Unknown,0.0,Louisiana,,,59.7,,removed-margin-batch-conflict,1015.0,,,,
2020-11-20 13:22:38+00:00,Trump,399742,Unknown,0.0,Louisiana,,,59.7,,removed-margin-batch-conflict,1016.0,,,,
2020-11-20 13:18:41+00:00,Trump,399742,Unknown,0.0,Louisiana,,,59.7,,removed-margin-batch-conflict,1017.0,,,,
2020-11-20 13:06:58+00:00,Trump,399742,Unknown,0.0,Louisiana,,,59.7,,removed-margin-batch-conflict,1018.0,,,,
2020-11-20 12:53:58+00:00,Trump,399742,Unknown,0.0,Louisiana,,,59.7,,removed-margin-batch-conflict,1019.0,,,,
2020-11-20 12:45:58+00:00,Trump,399742,Unknown,0.0,Louisiana,,,59.7,,removed-margin-batch-conflict,1020.0,,,,
2020-11-20 12:35:19+00:00,Trump,399742,Unknown,0.0,Louisiana,,,59.7,,removed-margin-batch-conflict,1021.0,,,,
2020-11-20 12:22:39+00:00,Trump,399742,Unknown,0.0,Louisiana,,,59.7,,removed-margin-batch-conflict,1022.0,,,,
2020-11-20 03:35:15+00:00,Trump,399742,Unknown,0.0,Louisiana,,,59.7,,removed-margin-batch-conflict,1023.0,,,,
2020-11-11 03:23:42+00:00,Trump,399742,Unknown,0.0,Louisiana,,,59.7,,removed-margin-batch-conflict,1024.0,,,,
2020-11-04 23:24:27+00:00,Trump,399885,748,1.0,Louisiana,100.0,0.0,,27239.1,removed-margin-batch-conflict,1028.0,,,,
2020-11-25 00:31:12+00:00,Biden,70638,1300,420.0,Maine,201.7,301.7,62.4,2847.6,removed-margin-batch-conflict,1034.0,,,,
2020-12-08 02:02:06+00:00,Biden,1008609,Unknown,0.0,Maryland,,,20.1,,removed-margin-batch-conflict,1122.0,,,,
2020-11-24 13:30:24+00:00,Biden,1003390,27033,0.0,Maryland,,,20.5,1953.2,removed-margin-batch-conflict,1124.0,,,,
2020-11-20 16:45:41+00:00,Biden,983371,64227,3.0,Maryland,0.0,100.0,16.3,835.1,removed-margin-batch-conflict,1128.0,,,,
2020-11-16 23:15:12+00:00,Biden,946857,117145,1.0,Maryland,0.0,100.0,18.5,464.5,removed-margin-batch-conflict,1134.0,,,,
2020-11-16 20:53:12+00:00,Biden,946858,117146,2.0,Maryland,0.0,100.0,18.5,464.5,removed-margin-batch-conflict,1135.0,,,,
2020-11-16 16:49:13+00:00,Biden,940265,129106,4.0,Maryland,0.0,100.0,16.1,423.4,removed-margin-batch-conflict,1138.0,,,,
2020-11-16 15:52:53+00:00,Biden,940279,129124,0.0,Maryland,,,16.1,423.4,removed-margin-batch-conflict,1140.0,,,,
2020-11-14 16:39:04+00:00,Biden,923432,154915,0.0,Maryland,,,20.8,355.7,removed-margin-batch-conflict,1143.0,,,,
